 All cumulative fluxes (CumQ) are positive out of the region

       Time        CumQAP       CumQRP       CumQA        CumQR       CumQ3        hAtm       hRoot     hKode3    A-level
      [T]           [V]          [V]         [V]          [V]          [V]          [L]        [L]        [L] 
      404.0000  0.00000E+00  0.14254E+05  0.00000E+00  0.10004E+05 -0.72101E+04    -3614.0    -2962.0    -4406.6     404
      405.0000  0.00000E+00  0.14263E+05  0.00000E+00  0.10009E+05 -0.72101E+04    -3620.2    -2961.0    -4250.7     405
      406.0000  0.00000E+00  0.14275E+05  0.00000E+00  0.10017E+05 -0.72101E+04    -3635.0    -2968.3    -4172.4     406
      407.0000  0.00000E+00  0.14287E+05  0.00000E+00  0.10025E+05 -0.72101E+04    -3648.6    -2974.6    -4109.6     407
      408.0000  0.00000E+00  0.14296E+05  0.00000E+00  0.10031E+05 -0.72101E+04    -3657.9    -2977.9    -4044.7     408
      409.0000  0.00000E+00  0.14306E+05  0.00000E+00  0.10038E+05 -0.72101E+04    -3666.8    -2981.8    -3996.8     409
      410.0000  0.00000E+00  0.14314E+05  0.00000E+00  0.10043E+05 -0.72101E+04    -3673.4    -2984.2    -3951.3     410
      411.0000  0.00000E+00  0.14320E+05  0.00000E+00  0.10047E+05 -0.72101E+04    -3675.2    -2983.3    -3897.0     411
      412.0000  0.00000E+00  0.14325E+05  0.00000E+00  0.10050E+05 -0.72101E+04    -3674.1    -2980.9    -3845.6     412
      413.0000  0.00000E+00  0.14329E+05  0.00000E+00  0.10054E+05 -0.72101E+04    -3672.6    -2978.9    -3805.8     413
      414.0000  0.00000E+00  0.14336E+05  0.00000E+00  0.10059E+05 -0.72101E+04    -3675.4    -2980.6    -3793.8     414
      415.0000  0.00000E+00  0.14361E+05  0.00000E+00  0.10074E+05 -0.72101E+04    -3709.7    -3007.2    -3919.9     415
      416.0000  0.00000E+00  0.14402E+05  0.00000E+00  0.10099E+05 -0.72101E+04    -3776.3    -3057.6    -4147.9     416
      417.0000  0.00000E+00  0.14460E+05  0.00000E+00  0.10133E+05 -0.72101E+04    -3876.7    -3133.7    -4458.7     417
      418.0000  0.00000E+00  0.14535E+05  0.00000E+00  0.10176E+05 -0.72101E+04    -4014.3    -3234.2    -4911.9     418
      419.0000  0.00000E+00  0.14622E+05  0.00000E+00  0.10221E+05 -0.72101E+04    -4188.4    -3352.3    -5360.1     419
      420.0000  0.00000E+00  0.14717E+05  0.00000E+00  0.10268E+05 -0.72101E+04    -4375.5    -3482.3    -5770.1     420
      421.0000  0.00000E+00  0.14810E+05  0.00000E+00  0.10311E+05 -0.72101E+04    -4563.7    -3607.8    -6082.5     421
      422.0000  0.00000E+00  0.14899E+05  0.00000E+00  0.10350E+05 -0.72101E+04    -4739.9    -3721.6    -6281.0     422
      423.0000  0.00000E+00  0.14981E+05  0.00000E+00  0.10384E+05 -0.72101E+04    -4897.6    -3820.6    -6393.8     423
      424.0000  0.00000E+00  0.15052E+05  0.00000E+00  0.10413E+05 -0.72101E+04    -5030.0    -3898.2    -6420.8     424
      425.0000  0.00000E+00  0.15107E+05  0.00000E+00  0.10435E+05 -0.72101E+04    -5135.8    -3950.9    -6358.2     425
      426.0000  0.00000E+00  0.15145E+05  0.00000E+00  0.10451E+05 -0.72101E+04    -5193.8    -3978.3    -6212.8     426
      427.0000  0.00000E+00  0.15166E+05  0.00000E+00  0.10460E+05 -0.72101E+04    -5205.8    -3979.5    -5985.4     427
      428.0000  0.00000E+00  0.15180E+05  0.00000E+00  0.10466E+05 -0.72101E+04    -5205.8    -3973.9    -5789.6     428
      429.0000  0.00000E+00  0.15197E+05  0.00000E+00  0.10473E+05 -0.72101E+04    -5214.4    -3975.5    -5688.8     429
      430.0000  0.00000E+00  0.15211E+05  0.00000E+00  0.10479E+05 -0.72101E+04    -5218.6    -3975.2    -5598.2     430
      431.0000  0.00000E+00  0.15218E+05  0.00000E+00  0.10483E+05 -0.72101E+04    -5206.1    -3963.8    -5468.9     431
      432.0000  0.00000E+00  0.15222E+05  0.00000E+00  0.10485E+05 -0.72101E+04    -5188.4    -3949.6    -5358.4     432
      433.0000  0.00000E+00  0.15228E+05  0.00000E+00  0.10488E+05 -0.72101E+04    -5173.8    -3938.8    -5281.9     433
      434.0000  0.00000E+00  0.15233E+05  0.00000E+00  0.10490E+05 -0.72101E+04    -5155.9    -3926.8    -5208.6     434
      435.0000  0.00000E+00  0.15236E+05  0.00000E+00  0.10492E+05 -0.72101E+04    -5134.3    -3913.2    -5137.7     435
      436.0000  0.00000E+00  0.15236E+05  0.00000E+00  0.10492E+05 -0.72101E+04    -5103.5    -3893.4    -5042.5     436
      437.0000  0.00000E+00  0.15236E+05  0.00000E+00  0.10492E+05 -0.72101E+04    -5072.4    -3874.4    -4967.1     437
      438.0000  0.00000E+00  0.15242E+05  0.00000E+00  0.10495E+05 -0.72101E+04    -5057.9    -3867.2    -4968.9     438
      439.0000  0.00000E+00  0.15262E+05  0.00000E+00  0.10505E+05 -0.72101E+04    -5077.4    -3883.9    -5092.0     439
      440.0000  0.00000E+00  0.15296E+05  0.00000E+00  0.10520E+05 -0.72101E+04    -5129.7    -3924.8    -5296.2     440
      441.0000  0.00000E+00  0.15345E+05  0.00000E+00  0.10542E+05 -0.72101E+04    -5222.1    -3992.1    -5588.3     441
      442.0000  0.00000E+00  0.15411E+05  0.00000E+00  0.10569E+05 -0.72101E+04    -5358.8    -4087.0    -5958.0     442
      443.0000  0.00000E+00  0.15488E+05  0.00000E+00  0.10599E+05 -0.72101E+04    -5518.1    -4198.9    -6278.2     443
      444.0000  0.00000E+00  0.15576E+05  0.00000E+00  0.10630E+05 -0.72101E+04    -5698.1    -4314.4    -6592.4     444
      445.0000  0.00000E+00  0.15667E+05  0.00000E+00  0.10660E+05 -0.72101E+04    -5857.4    -4436.6    -6737.3     445
      446.0000  0.00000E+00  0.15748E+05  0.00000E+00  0.10685E+05 -0.72101E+04    -6016.0    -4533.9    -6866.3     446
      447.0000  0.00000E+00  0.15830E+05  0.00000E+00  0.10709E+05 -0.72101E+04    -6152.3    -4627.8    -6960.2     447
      448.0000  0.00000E+00  0.15899E+05  0.00000E+00  0.10729E+05 -0.72101E+04    -6255.9    -4696.0    -6981.5     448
      449.0000  0.00000E+00  0.15952E+05  0.00000E+00  0.10744E+05 -0.72101E+04    -6319.6    -4736.5    -6921.9     449
      450.0000  0.00000E+00  0.15987E+05  0.00000E+00  0.10754E+05 -0.72101E+04    -6343.3    -4750.2    -6793.4     450
      451.0000  0.00000E+00  0.16000E+05  0.00000E+00  0.10759E+05 -0.72101E+04    -6320.2    -4731.5    -6578.5     451
      452.0000  0.00000E+00  0.16004E+05  0.00000E+00  0.10760E+05 -0.72101E+04    -6278.6    -4701.9    -6381.8     452
      453.0000  0.00000E+00  0.16008E+05  0.00000E+00  0.10762E+05 -0.72101E+04    -6233.0    -4672.7    -6228.4     453
      454.0000  0.00000E+00  0.16014E+05  0.00000E+00  0.10764E+05 -0.72101E+04    -6192.4    -4649.8    -6135.2     454
      455.0000  0.00000E+00  0.16016E+05  0.00000E+00  0.10765E+05 -0.72101E+04    -6143.9    -4621.4    -6026.6     455
      456.0000  0.00000E+00  0.16020E+05  0.00000E+00  0.10766E+05 -0.72101E+04    -6099.8    -4596.5    -5953.5     456
      457.0000  0.00000E+00  0.16022E+05  0.00000E+00  0.10767E+05 -0.72101E+04    -6053.4    -4570.3    -5878.4     457
      458.0000  0.00000E+00  0.16022E+05  0.00000E+00  0.10767E+05 -0.72101E+04    -6001.3    -4540.3    -5789.7     458
      459.0000  0.00000E+00  0.16022E+05  0.00000E+00  0.10767E+05 -0.72101E+04    -5950.4    -4511.2    -5717.0     459
      460.0000  0.00000E+00  0.16022E+05  0.00000E+00  0.10767E+05 -0.72101E+04    -5900.4    -4483.0    -5653.2     460
      461.0000  0.00000E+00  0.16022E+05  0.00000E+00  0.10767E+05 -0.72101E+04    -5851.5    -4455.6    -5595.9     461
      462.0000  0.00000E+00  0.16025E+05  0.00000E+00  0.10768E+05 -0.72101E+04    -5814.9    -4436.2    -5583.5     462
      463.0000  0.00000E+00  0.16045E+05  0.00000E+00  0.10776E+05 -0.72101E+04    -5824.3    -4447.8    -5721.9     463
      464.0000  0.00000E+00  0.16086E+05  0.00000E+00  0.10791E+05 -0.72101E+04    -5886.8    -4498.1    -5988.2     464
      465.0000  0.00000E+00  0.16147E+05  0.00000E+00  0.10812E+05 -0.72101E+04    -5992.9    -4582.3    -6299.2     465
      466.0000  0.00000E+00  0.16228E+05  0.00000E+00  0.10837E+05 -0.72101E+04    -6140.7    -4687.5    -6651.5     466
      467.0000  0.00000E+00  0.16323E+05  0.00000E+00  0.10865E+05 -0.72101E+04    -6294.8    -4803.9    -6905.4     467
      468.0000  0.00000E+00  0.16423E+05  0.00000E+00  0.10891E+05 -0.72101E+04    -6436.5    -4929.3    -7045.4     468
      469.0000  0.00000E+00  0.16523E+05  0.00000E+00  0.10916E+05 -0.72101E+04    -6592.3    -5027.7    -7250.1     469
      470.0000  0.00000E+00  0.16619E+05  0.00000E+00  0.10938E+05 -0.72101E+04    -6697.0    -5122.3    -7273.4     470
      471.0000  0.00000E+00  0.16709E+05  0.00000E+00  0.10957E+05 -0.72101E+04    -6803.1    -5202.5    -7327.0     471
      472.0000  0.00000E+00  0.16787E+05  0.00000E+00  0.10974E+05 -0.72101E+04    -6889.4    -5261.1    -7349.4     472
      473.0000  0.00000E+00  0.16846E+05  0.00000E+00  0.10986E+05 -0.72101E+04    -6936.0    -5290.3    -7305.5     473
      474.0000  0.00000E+00  0.16892E+05  0.00000E+00  0.10996E+05 -0.72101E+04    -6953.9    -5303.4    -7228.0     474
      475.0000  0.00000E+00  0.16916E+05  0.00000E+00  0.11001E+05 -0.72101E+04    -6937.3    -5290.1    -7090.1     475
      476.0000  0.00000E+00  0.16934E+05  0.00000E+00  0.11006E+05 -0.72101E+04    -6908.4    -5270.4    -6967.4     476
      477.0000  0.00000E+00  0.16950E+05  0.00000E+00  0.11010E+05 -0.72101E+04    -6877.6    -5251.3    -6879.7     477
      478.0000  0.00000E+00  0.16961E+05  0.00000E+00  0.11012E+05 -0.72101E+04    -6837.2    -5225.7    -6781.8     478
      479.0000  0.00000E+00  0.16974E+05  0.00000E+00  0.11016E+05 -0.72101E+04    -6801.7    -5205.2    -6724.7     479
      480.0000  0.00000E+00  0.16988E+05  0.00000E+00  0.11019E+05 -0.72101E+04    -6769.3    -5187.7    -6685.0     480
      481.0000  0.00000E+00  0.17003E+05  0.00000E+00  0.11024E+05 -0.72101E+04    -6740.4    -5173.0    -6657.6     481
      482.0000  0.00000E+00  0.17013E+05  0.00000E+00  0.11027E+05 -0.72101E+04    -6703.6    -5152.0    -6601.4     482
      483.0000  0.00000E+00  0.17017E+05  0.00000E+00  0.11028E+05 -0.72101E+04    -6652.8    -5120.3    -6504.2     483
      484.0000  0.00000E+00  0.17022E+05  0.00000E+00  0.11029E+05 -0.72101E+04    -6606.9    -5091.8    -6438.4     484
      485.0000  0.00000E+00  0.17027E+05  0.00000E+00  0.11031E+05 -0.72101E+04    -6566.0    -5066.5    -6390.6     485
      486.0000  0.00000E+00  0.17038E+05  0.00000E+00  0.11034E+05 -0.72101E+04    -6534.4    -5050.4    -6382.5     486
      487.0000  0.00000E+00  0.17064E+05  0.00000E+00  0.11042E+05 -0.72101E+04    -6532.6    -5059.7    -6470.1     487
      488.0000  0.00000E+00  0.17106E+05  0.00000E+00  0.11053E+05 -0.72101E+04    -6566.8    -5096.2    -6630.9     488
      489.0000  0.00000E+00  0.17167E+05  0.00000E+00  0.11069E+05 -0.72101E+04    -6637.6    -5160.7    -6841.6     489
      490.0000  0.00000E+00  0.17239E+05  0.00000E+00  0.11086E+05 -0.72101E+04    -6728.1    -5237.1    -7031.4     490
      491.0000  0.00000E+00  0.17329E+05  0.00000E+00  0.11105E+05 -0.72101E+04    -6839.1    -5331.3    -7207.9     491
      492.0000  0.00000E+00  0.17428E+05  0.00000E+00  0.11125E+05 -0.72101E+04    -6951.6    -5425.1    -7351.2     492
      493.0000  0.00000E+00  0.17521E+05  0.00000E+00  0.11142E+05 -0.72101E+04    -7048.3    -5500.9    -7444.9     493
      494.0000  0.00000E+00  0.17608E+05  0.00000E+00  0.11158E+05 -0.72101E+04    -7123.5    -5559.5    -7488.2     494
      495.0000  0.00000E+00  0.17681E+05  0.00000E+00  0.11170E+05 -0.72101E+04    -7172.8    -5596.7    -7482.9     495
      496.0000  0.00000E+00  0.17722E+05  0.00000E+00  0.11178E+05 -0.72101E+04    -7179.3    -5596.3    -7387.8     496
      497.0000  0.00000E+00  0.17739E+05  0.00000E+00  0.11181E+05 -0.72101E+04    -7150.0    -5571.5    -7230.8     497
      498.0000  0.00000E+00  0.17761E+05  0.00000E+00  0.11186E+05 -0.72101E+04    -7124.3    -5554.7    -7147.9     498
      499.0000  0.00000E+00  0.17777E+05  0.00000E+00  0.11189E+05 -0.72101E+04    -7089.9    -5531.6    -7058.9     499
      500.0000  0.00000E+00  0.17788E+05  0.00000E+00  0.11192E+05 -0.72101E+04    -7050.7    -5505.8    -6976.1     500
      501.0000  0.00000E+00  0.17797E+05  0.00000E+00  0.11193E+05 -0.72101E+04    -7006.3    -5476.6    -6892.8     501
      502.0000  0.00000E+00  0.17802E+05  0.00000E+00  0.11195E+05 -0.72101E+04    -6958.2    -5445.3    -6812.3     502
      503.0000  0.00000E+00  0.17807E+05  0.00000E+00  0.11196E+05 -0.72101E+04    -6908.3    -5413.6    -6738.7     503
      504.0000  0.00000E+00  0.17812E+05  0.00000E+00  0.11197E+05 -0.72101E+04    -6859.2    -5383.0    -6676.7     504
      505.0000  0.00000E+00  0.17818E+05  0.00000E+00  0.11199E+05 -0.72223E+04    -6797.8    -5293.0     -718.1     505
      506.0000  0.00000E+00  0.17820E+05  0.00000E+00  0.11200E+05 -0.72344E+04    -6676.2    -5195.2     -657.2     506
      507.0000  0.00000E+00  0.17823E+05  0.00000E+00  0.11201E+05 -0.72465E+04    -6528.3    -5101.4     -632.8     507
      508.0000  0.00000E+00  0.17827E+05  0.00000E+00  0.11203E+05 -0.72587E+04    -6373.0    -5010.8     -615.4     508
      509.0000  0.00000E+00  0.17830E+05  0.00000E+00  0.11204E+05 -0.72829E+04    -6214.4    -4895.0     -211.3     509
      510.0000  0.00000E+00  0.17835E+05  0.00000E+00  0.11207E+05 -0.78655E+04    -5242.6    -3992.8       -7.0     510
      511.0000  0.00000E+00  0.17853E+05  0.00000E+00  0.11222E+05 -0.84482E+04    -3332.0    -3030.9       -6.7     511
      512.0000  0.00000E+00  0.17889E+05  0.00000E+00  0.11255E+05 -0.90308E+04    -1808.8    -2214.4       -6.5     512
      513.0000  0.00000E+00  0.17940E+05  0.00000E+00  0.11304E+05 -0.96135E+04     -804.1    -1609.3       -6.4     513
      514.0000  0.00000E+00  0.18007E+05  0.00000E+00  0.11369E+05 -0.96135E+04     -506.2    -1365.8     -222.3     514
      515.0000  0.00000E+00  0.18086E+05  0.00000E+00  0.11446E+05 -0.96135E+04     -518.2    -1304.4     -427.3     515
      516.0000  0.00000E+00  0.18172E+05  0.00000E+00  0.11532E+05 -0.96135E+04     -591.1    -1302.3     -656.1     516
      517.0000  0.00000E+00  0.18259E+05  0.00000E+00  0.11617E+05 -0.96135E+04     -654.4    -1321.4     -878.3     517
      518.0000  0.00000E+00  0.18344E+05  0.00000E+00  0.11700E+05 -0.96135E+04     -738.1    -1360.2    -1058.6     518
      519.0000  0.00000E+00  0.18412E+05  0.00000E+00  0.11765E+05 -0.96135E+04     -828.1    -1396.7    -1167.7     519
      520.0000  0.00000E+00  0.18444E+05  0.00000E+00  0.11795E+05 -0.96135E+04     -886.4    -1407.8    -1159.3     520
      521.0000  0.00000E+00  0.18475E+05  0.00000E+00  0.11825E+05 -0.96135E+04     -935.0    -1422.8    -1179.4     521
      522.0000  0.00000E+00  0.18508E+05  0.00000E+00  0.11856E+05 -0.96135E+04     -986.3    -1441.1    -1217.2     522
      523.0000  0.00000E+00  0.18527E+05  0.00000E+00  0.11874E+05 -0.96135E+04    -1023.4    -1450.2    -1215.7     523
      524.0000  0.00000E+00  0.18539E+05  0.00000E+00  0.11885E+05 -0.96135E+04    -1051.5    -1455.5    -1207.7     524
      525.0000  0.00000E+00  0.18551E+05  0.00000E+00  0.11898E+05 -0.96135E+04    -1078.9    -1462.9    -1216.9     525
      526.0000  0.00000E+00  0.18561E+05  0.00000E+00  0.11907E+05 -0.96135E+04    -1101.2    -1468.4    -1220.7     526
      527.0000  0.00000E+00  0.18568E+05  0.00000E+00  0.11914E+05 -0.96135E+04    -1120.3    -1472.7    -1223.0     527
      528.0000  0.00000E+00  0.18576E+05  0.00000E+00  0.11922E+05 -0.96135E+04    -1139.9    -1478.7    -1235.6     528
      529.0000  0.00000E+00  0.18581E+05  0.00000E+00  0.11927E+05 -0.96135E+04    -1155.6    -1482.2    -1237.9     529
      530.0000  0.00000E+00  0.18585E+05  0.00000E+00  0.11932E+05 -0.96135E+04    -1170.7    -1486.2    -1245.1     530
      531.0000  0.00000E+00  0.18588E+05  0.00000E+00  0.11934E+05 -0.96135E+04    -1183.0    -1488.4    -1246.1     531
      532.0000  0.00000E+00  0.18589E+05  0.00000E+00  0.11935E+05 -0.96135E+04    -1193.6    -1489.8    -1246.7     532
      533.0000  0.00000E+00  0.18589E+05  0.00000E+00  0.11935E+05 -0.96135E+04    -1202.5    -1490.5    -1246.2     533
      534.0000  0.00000E+00  0.18592E+05  0.00000E+00  0.11939E+05 -0.96135E+04    -1214.4    -1494.6    -1262.3     534
      535.0000  0.00000E+00  0.18611E+05  0.00000E+00  0.11956E+05 -0.96135E+04    -1243.1    -1511.8    -1332.3     535
      536.0000  0.00000E+00  0.18649E+05  0.00000E+00  0.11990E+05 -0.96135E+04    -1294.4    -1545.5    -1454.3     536
      537.0000  0.00000E+00  0.18701E+05  0.00000E+00  0.12038E+05 -0.96135E+04    -1359.8    -1593.8    -1621.8     537
      538.0000  0.00000E+00  0.18774E+05  0.00000E+00  0.12102E+05 -0.96135E+04    -1451.6    -1663.3    -1863.2     538
      539.0000  0.00000E+00  0.18861E+05  0.00000E+00  0.12177E+05 -0.96135E+04    -1566.0    -1749.5    -2174.3     539
      540.0000  0.00000E+00  0.18955E+05  0.00000E+00  0.12256E+05 -0.96135E+04    -1699.4    -1848.7    -2518.4     540
      541.0000  0.00000E+00  0.19049E+05  0.00000E+00  0.12332E+05 -0.96135E+04    -1838.1    -1949.1    -2834.1     541
      542.0000  0.00000E+00  0.19136E+05  0.00000E+00  0.12400E+05 -0.96135E+04    -1970.7    -2043.7    -3082.9     542
      543.0000  0.00000E+00  0.19215E+05  0.00000E+00  0.12462E+05 -0.96135E+04    -2100.5    -2132.5    -3266.7     543
      544.0000  0.00000E+00  0.19284E+05  0.00000E+00  0.12514E+05 -0.96135E+04    -2213.9    -2210.5    -3389.2     544
      545.0000  0.00000E+00  0.19337E+05  0.00000E+00  0.12554E+05 -0.96135E+04    -2302.1    -2269.4    -3404.1     545
      546.0000  0.00000E+00  0.19374E+05  0.00000E+00  0.12582E+05 -0.96135E+04    -2367.8    -2310.4    -3341.1     546
      547.0000  0.00000E+00  0.19391E+05  0.00000E+00  0.12594E+05 -0.96135E+04    -2402.2    -2325.9    -3169.5     547
      548.0000  0.00000E+00  0.19400E+05  0.00000E+00  0.12602E+05 -0.96135E+04    -2421.6    -2334.2    -3022.2     548
      549.0000  0.00000E+00  0.19406E+05  0.00000E+00  0.12607E+05 -0.96135E+04    -2433.1    -2338.8    -2893.5     549
      550.0000  0.00000E+00  0.19411E+05  0.00000E+00  0.12611E+05 -0.96135E+04    -2442.1    -2342.7    -2797.0     550
      551.0000  0.00000E+00  0.19414E+05  0.00000E+00  0.12614E+05 -0.96135E+04    -2448.7    -2345.4    -2722.2     551
      552.0000  0.00000E+00  0.19417E+05  0.00000E+00  0.12616E+05 -0.96135E+04    -2452.9    -2346.8    -2661.4     552
      553.0000  0.00000E+00  0.19418E+05  0.00000E+00  0.12617E+05 -0.96135E+04    -2454.8    -2346.8    -2610.0     553
      554.0000  0.00000E+00  0.19418E+05  0.00000E+00  0.12617E+05 -0.96135E+04    -2454.2    -2345.3    -2566.6     554
      555.0000  0.00000E+00  0.19418E+05  0.00000E+00  0.12617E+05 -0.96135E+04    -2453.0    -2343.9    -2532.0     555
      556.0000  0.00000E+00  0.19418E+05  0.00000E+00  0.12617E+05 -0.96135E+04    -2451.6    -2342.5    -2505.4     556
      557.0000  0.00000E+00  0.19418E+05  0.00000E+00  0.12617E+05 -0.96135E+04    -2450.0    -2341.3    -2485.1     557
      558.0000  0.00000E+00  0.19421E+05  0.00000E+00  0.12620E+05 -0.96135E+04    -2454.6    -2345.0    -2493.4     558
      559.0000  0.00000E+00  0.19441E+05  0.00000E+00  0.12635E+05 -0.96135E+04    -2484.7    -2369.5    -2599.5     559
      560.0000  0.00000E+00  0.19477E+05  0.00000E+00  0.12662E+05 -0.96135E+04    -2544.5    -2415.1    -2803.8     560
      561.0000  0.00000E+00  0.19531E+05  0.00000E+00  0.12702E+05 -0.96135E+04    -2637.4    -2484.1    -3081.0     561
      562.0000  0.00000E+00  0.19604E+05  0.00000E+00  0.12754E+05 -0.96135E+04    -2764.2    -2578.5    -3463.7     562
      563.0000  0.00000E+00  0.19690E+05  0.00000E+00  0.12812E+05 -0.96135E+04    -2922.9    -2692.8    -3895.8     563
      564.0000  0.00000E+00  0.19778E+05  0.00000E+00  0.12869E+05 -0.96135E+04    -3083.1    -2808.9    -4295.9     564
      565.0000  0.00000E+00  0.19850E+05  0.00000E+00  0.12914E+05 -0.96135E+04    -3218.4    -2901.2    -4515.3     565
      566.0000  0.00000E+00  0.19930E+05  0.00000E+00  0.12963E+05 -0.96135E+04    -3368.1    -3007.1    -4833.6     566
      567.0000  0.00000E+00  0.20008E+05  0.00000E+00  0.13008E+05 -0.96135E+04    -3517.7    -3107.6    -5082.9     567
      568.0000  0.00000E+00  0.20078E+05  0.00000E+00  0.13047E+05 -0.96135E+04    -3658.0    -3197.1    -5235.1     568
      569.0000  0.00000E+00  0.20132E+05  0.00000E+00  0.13077E+05 -0.96135E+04    -3760.2    -3261.2    -5246.9     569
      570.0000  0.00000E+00  0.20167E+05  0.00000E+00  0.13096E+05 -0.96135E+04    -3824.6    -3296.8    -5124.5     570
      571.0000  0.00000E+00  0.20183E+05  0.00000E+00  0.13106E+05 -0.96135E+04    -3851.1    -3305.7    -4892.8     571
      572.0000  0.00000E+00  0.20191E+05  0.00000E+00  0.13111E+05 -0.96135E+04    -3861.4    -3304.8    -4677.1     572
      573.0000  0.00000E+00  0.20200E+05  0.00000E+00  0.13116E+05 -0.96135E+04    -3871.7    -3306.0    -4544.0     573
      574.0000  0.00000E+00  0.20213E+05  0.00000E+00  0.13124E+05 -0.96135E+04    -3890.3    -3316.0    -4487.2     574
      575.0000  0.00000E+00  0.20224E+05  0.00000E+00  0.13131E+05 -0.96135E+04    -3907.3    -3324.9    -4427.0     575
      576.0000  0.00000E+00  0.20234E+05  0.00000E+00  0.13136E+05 -0.96135E+04    -3919.8    -3330.8    -4361.9     576
      577.0000  0.00000E+00  0.20243E+05  0.00000E+00  0.13142E+05 -0.96135E+04    -3932.2    -3337.3    -4312.8     577
      578.0000  0.00000E+00  0.20251E+05  0.00000E+00  0.13147E+05 -0.96135E+04    -3942.4    -3342.3    -4268.1     578
      579.0000  0.00000E+00  0.20257E+05  0.00000E+00  0.13151E+05 -0.96135E+04    -3947.0    -3343.8    -4215.4     579
      580.0000  0.00000E+00  0.20262E+05  0.00000E+00  0.13154E+05 -0.96135E+04    -3948.7    -3343.8    -4164.7     580
      581.0000  0.00000E+00  0.20266E+05  0.00000E+00  0.13157E+05 -0.96135E+04    -3950.1    -3344.0    -4125.6     581
      582.0000  0.00000E+00  0.20273E+05  0.00000E+00  0.13162E+05 -0.96135E+04    -3956.1    -3348.2    -4115.5     582
      583.0000  0.00000E+00  0.20298E+05  0.00000E+00  0.13176E+05 -0.96135E+04    -3994.5    -3378.5    -4242.7     583
      584.0000  0.00000E+00  0.20339E+05  0.00000E+00  0.13199E+05 -0.96135E+04    -4064.3    -3433.9    -4467.4     584
      585.0000  0.00000E+00  0.20397E+05  0.00000E+00  0.13231E+05 -0.96135E+04    -4173.7    -3516.7    -4854.4     585
      586.0000  0.00000E+00  0.20472E+05  0.00000E+00  0.13269E+05 -0.96135E+04    -4327.6    -3625.4    -5293.7     586
      587.0000  0.00000E+00  0.20559E+05  0.00000E+00  0.13310E+05 -0.96135E+04    -4505.2    -3752.7    -5707.6     587
      588.0000  0.00000E+00  0.20654E+05  0.00000E+00  0.13351E+05 -0.96135E+04    -4709.6    -3882.8    -6123.8     588
      589.0000  0.00000E+00  0.20747E+05  0.00000E+00  0.13390E+05 -0.96135E+04    -4889.3    -4015.3    -6328.2     589
      590.0000  0.00000E+00  0.20836E+05  0.00000E+00  0.13424E+05 -0.96135E+04    -5076.4    -4135.4    -6510.9     590
      591.0000  0.00000E+00  0.20918E+05  0.00000E+00  0.13454E+05 -0.96135E+04    -5255.4    -4239.6    -6620.6     591
      592.0000  0.00000E+00  0.20989E+05  0.00000E+00  0.13479E+05 -0.96135E+04    -5385.8    -4322.2    -6645.1     592
      593.0000  0.00000E+00  0.21044E+05  0.00000E+00  0.13498E+05 -0.96135E+04    -5481.2    -4379.3    -6585.6     593
      594.0000  0.00000E+00  0.21082E+05  0.00000E+00  0.13512E+05 -0.96135E+04    -5538.2    -4411.1    -6454.9     594
      595.0000  0.00000E+00  0.21103E+05  0.00000E+00  0.13520E+05 -0.96135E+04    -5555.3    -4416.3    -6247.6     595
      596.0000  0.00000E+00  0.21117E+05  0.00000E+00  0.13525E+05 -0.96135E+04    -5558.2    -4414.2    -6065.8     596
      597.0000  0.00000E+00  0.21134E+05  0.00000E+00  0.13532E+05 -0.96135E+04    -5569.8    -4419.3    -5973.2     597
      598.0000  0.00000E+00  0.21148E+05  0.00000E+00  0.13537E+05 -0.96135E+04    -5576.7    -4422.1    -5892.2     598
      599.0000  0.00000E+00  0.21155E+05  0.00000E+00  0.13540E+05 -0.96135E+04    -5565.3    -4413.2    -5770.3     599
      600.0000  0.00000E+00  0.21160E+05  0.00000E+00  0.13542E+05 -0.96135E+04    -5547.6    -4401.0    -5663.2     600
      601.0000  0.00000E+00  0.21165E+05  0.00000E+00  0.13545E+05 -0.96135E+04    -5533.3    -4392.1    -5599.2     601
      602.0000  0.00000E+00  0.21170E+05  0.00000E+00  0.13547E+05 -0.96135E+04    -5515.2    -4381.6    -5535.9     602
      603.0000  0.00000E+00  0.21174E+05  0.00000E+00  0.13549E+05 -0.96135E+04    -5493.8    -4369.2    -5475.0     603
      604.0000  0.00000E+00  0.21174E+05  0.00000E+00  0.13549E+05 -0.96135E+04    -5462.5    -4350.2    -5390.4     604
      605.0000  0.00000E+00  0.21174E+05  0.00000E+00  0.13549E+05 -0.96135E+04    -5432.6    -4331.8    -5323.5     605
      606.0000  0.00000E+00  0.21179E+05  0.00000E+00  0.13551E+05 -0.96135E+04    -5417.8    -4325.9    -5323.9     606
      607.0000  0.00000E+00  0.21199E+05  0.00000E+00  0.13560E+05 -0.96135E+04    -5437.2    -4345.7    -5443.4     607
      608.0000  0.00000E+00  0.21233E+05  0.00000E+00  0.13573E+05 -0.96135E+04    -5497.7    -4391.3    -5673.7     608
      609.0000  0.00000E+00  0.21282E+05  0.00000E+00  0.13592E+05 -0.96135E+04    -5599.0    -4463.9    -5964.4     609
      610.0000  0.00000E+00  0.21348E+05  0.00000E+00  0.13615E+05 -0.96135E+04    -5740.1    -4563.7    -6272.1     610
