pF,logK_cmd,Sample_ID,Depth_text,Plot_ID,Depth_ID,Winter_Cover,Tillage_Type,Depth_Top,Depth_Bottom,Replicate,Distance_From_East_Edge_Approx_m,Sampled_Date
-1.857715,1.84,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.837675,1.84,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.817635,1.84,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.797595,1.83,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.777555,1.83,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.757515,1.83,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.737475,1.82,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.717435,1.82,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.697395,1.81,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.677355,1.81,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.657315,1.81,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.637275,1.8,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.617234,1.8,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.597194,1.79,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.577154,1.79,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.557114,1.79,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.537074,1.78,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.517034,1.78,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.496994,1.77,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.476954,1.77,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.456914,1.77,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.436874,1.76,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.416834,1.76,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.396794,1.75,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.376753,1.75,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.356713,1.74,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.336673,1.74,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.316633,1.73,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.296593,1.73,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.276553,1.72,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.256513,1.72,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.236473,1.71,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.216433,1.71,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.196393,1.71,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.176353,1.7,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.156313,1.7,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.136273,1.69,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.116233,1.68,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.096192,1.68,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.076152,1.67,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.056112,1.67,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.036072,1.66,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-1.016032,1.66,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.995992,1.65,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.9759519,1.65,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.9559118,1.64,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.9358717,1.64,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.9158317,1.63,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.8957916,1.62,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.8757515,1.62,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.8557114,1.61,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.8356714,1.61,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.8156313,1.6,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.7955912,1.59,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.7755511,1.59,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.755511,1.58,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.735471,1.58,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.7154309,1.57,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.6953908,1.56,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.6753507,1.56,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.6553106,1.55,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.6352705,1.54,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.6152304,1.53,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.5951904,1.53,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.5751503,1.52,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.5551102,1.51,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.5350701,1.51,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.5150301,1.5,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.49499,1.49,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.4749499,1.48,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.4549098,1.48,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.4348697,1.47,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.4148297,1.46,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.3947896,1.45,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.3747495,1.44,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.3547094,1.44,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.3346694,1.43,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.3146293,1.42,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.2945892,1.41,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.2745491,1.4,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.254509,1.39,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.2344689,1.38,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.2144289,1.37,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.1943888,1.37,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.1743487,1.36,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.1543086,1.35,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.1342685,1.34,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.1142285,1.33,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.09418838,1.32,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.0741483,1.31,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.05410822,1.3,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.03406814,1.29,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-0.01402806,1.28,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.006012024,1.26,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.0260521,1.25,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.04609219,1.24,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.06613226,1.23,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.08617234,1.22,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.1062124,1.21,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.1262525,1.2,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.1462926,1.18,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.1663327,1.17,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.1863727,1.16,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.2064128,1.15,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.2264529,1.13,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.246493,1.12,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.2665331,1.11,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.2865731,1.09,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.3066132,1.08,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.3266533,1.06,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.3466934,1.05,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.3667335,1.04,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.3867736,1.02,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.4068136,1.01,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.4268537,0.99,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.4468938,0.97,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.4669339,0.96,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.4869739,0.94,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.507014,0.93,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.5270541,0.91,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.5470942,0.89,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.5671343,0.87,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.5871744,0.86,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.6072145,0.84,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.6272545,0.82,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.6472946,0.8,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.6673347,0.78,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.6873748,0.76,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.7074148,0.74,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.7274549,0.72,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.747495,0.7,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.7675351,0.68,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.7875751,0.66,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.8076152,0.64,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.8276553,0.62,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.8476954,0.59,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.8677354,0.57,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.8877755,0.55,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.9078156,0.52,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.9278557,0.5,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.9478958,0.48,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.9679359,0.45,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
0.987976,0.43,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.008016,0.4,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.028056,0.37,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.048096,0.35,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.068136,0.32,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.088176,0.29,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.108216,0.27,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.128257,0.24,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.148297,0.21,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.168337,0.18,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.188377,0.15,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.208417,0.12,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.228457,0.09,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.248497,0.07,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.268537,0.03,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.288577,0,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.308617,-0.03,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.328657,-0.06,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.348697,-0.09,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.368737,-0.12,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.388778,-0.15,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.408818,-0.18,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.428858,-0.22,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.448898,-0.25,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.468938,-0.28,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.488978,-0.32,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.509018,-0.35,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.529058,-0.38,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.549098,-0.41,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.569138,-0.45,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.589178,-0.48,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.609218,-0.52,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.629259,-0.55,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.649299,-0.58,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.669339,-0.62,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.689379,-0.65,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.709419,-0.69,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.729459,-0.72,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.749499,-0.75,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.769539,-0.79,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.789579,-0.83,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.809619,-0.87,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.829659,-0.92,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.849699,-0.98,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.86974,-1.06,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.88978,-1.15,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.90982,-1.25,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.92986,-1.34,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.9499,-1.42,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.96994,-1.48,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.98998,-1.54,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.01002,-1.59,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.03006,-1.64,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.0501,-1.69,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.07014,-1.74,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.09018,-1.79,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.11022,-1.83,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.13026,-1.88,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.150301,-1.93,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.170341,-1.97,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.190381,-2.02,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.210421,-2.07,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.230461,-2.12,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.250501,-2.16,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.270541,-2.21,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.290581,-2.26,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.310621,-2.31,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.330661,-2.35,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.350701,-2.4,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.370741,-2.45,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.390782,-2.5,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.410822,-2.55,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.430862,-2.6,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.450902,-2.64,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.470942,-2.69,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.490982,-2.74,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.511022,-2.79,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.531062,-2.84,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.551102,-2.89,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.571142,-2.94,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.591182,-2.98,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.611223,-3.03,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.631263,-3.08,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.651303,-3.13,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.671343,-3.18,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.691383,-3.23,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.711423,-3.28,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.731463,-3.33,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.751503,-3.38,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.771543,-3.43,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.791583,-3.48,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.811623,-3.53,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.831663,-3.57,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.851703,-3.62,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.871743,-3.67,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.891783,-3.72,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.911824,-3.77,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.931864,-3.82,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.951904,-3.87,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.971944,-3.92,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.991984,-3.97,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.012024,-4.02,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.032064,-4.07,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.052104,-4.12,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.072144,-4.17,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.092184,-4.22,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.112224,-4.27,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.132265,-4.32,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.152305,-4.37,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.172345,-4.42,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.192385,-4.47,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.212425,-4.52,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.232465,-4.56,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.252505,-4.61,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.272545,-4.66,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.292585,-4.71,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.312625,-4.76,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.332665,-4.81,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.352705,-4.86,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.372746,-4.91,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.392786,-4.96,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.412826,-5.01,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.432866,-5.06,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.452906,-5.11,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.472946,-5.16,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.492986,-5.21,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.513026,-5.26,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.533066,-5.31,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.553106,-5.36,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.573146,-5.41,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.593186,-5.46,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.613226,-5.51,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.633266,-5.56,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.653307,-5.61,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.673347,-5.66,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.693387,-5.71,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.713427,-5.76,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.733467,-5.81,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.753507,-5.86,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.773547,-5.91,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.793587,-5.96,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.813627,-6.01,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.833667,-6.06,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.853707,-6.11,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.873748,-6.16,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.893788,-6.21,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.913828,-6.26,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.933868,-6.31,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.953908,-6.36,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.973948,-6.41,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.993988,-6.46,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
4.014028,-6.51,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
4.034068,-6.56,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
